"row_index","batch","cell_type","cell_observed_mixing_score"
1806,"P56_batch2","CNT",0.2
1807,"P56_batch2","PT",0.6
1808,"P56_batch2","DCT",0.266666666666667
1809,"P56_batch2","LOH",0.633333333333333
1810,"P56_batch2","PT",0.366666666666667
1811,"P56_batch2","Endo",0.633333333333333
1812,"P56_batch2","NP_LOH",0.266666666666667
1813,"P56_batch2","PT",0.566666666666667
1814,"P56_batch2","CNT",0.5
1815,"P56_batch2","PT2",0.366666666666667
1816,"P56_batch2","PT",0.633333333333333
1817,"P56_batch2","DCT",0.533333333333333
1818,"P56_batch2","PT",0.266666666666667
1819,"P56_batch2","LOH",0.8
1820,"P56_batch2","PT",0.466666666666667
1821,"P56_batch2","PT",0.4
1822,"P56_batch2","CNT",0.6
1823,"P56_batch2","PT",0.533333333333333
1824,"P56_batch2","LOH",0.666666666666667
1825,"P56_batch2","PT2",0.233333333333333
1826,"P56_batch2","Endo",0.433333333333333
1827,"P56_batch2","PT2",0.733333333333333
1828,"P56_batch2","stroma2",0.466666666666667
1829,"P56_batch2","PT",0.666666666666667
1830,"P56_batch2","PT2",0.4
1831,"P56_batch2","Endo",0.566666666666667
1832,"P56_batch2","PT",0.433333333333333
1833,"P56_batch2","DCT",0.466666666666667
1834,"P56_batch2","PT",0.433333333333333
1835,"P56_batch2","PT_out",0.166666666666667
1836,"P56_batch2","PT",0.333333333333333
1837,"P56_batch2","PT",0.233333333333333
1838,"P56_batch2","Endo",0.433333333333333
1839,"P56_batch2","PT",0.333333333333333
1840,"P56_batch2","stroma2",0.633333333333333
1841,"P56_batch2","DCT",0.433333333333333
1842,"P56_batch2","PT2",0.333333333333333
1843,"P56_batch2","PT2",0.233333333333333
1844,"P56_batch2","PT",0.2
1845,"P56_batch2","PT_out",0.366666666666667
1846,"P56_batch2","PT",0.566666666666667
1847,"P56_batch2","PT2",0.633333333333333
1848,"P56_batch2","PT2",0.1
1849,"P56_batch2","LOH",0.5
1850,"P56_batch2","PC",0.366666666666667
1851,"P56_batch2","DCT",0.166666666666667
1852,"P56_batch2","PT2",0.466666666666667
1853,"P56_batch2","LOH",0.666666666666667
1854,"P56_batch2","Endo",0.666666666666667
1855,"P56_batch2","stroma2",0.5
1856,"P56_batch2","PT2",0.766666666666667
1857,"P56_batch2","PT",0.633333333333333
1858,"P56_batch2","PT",0.466666666666667
1859,"P56_batch2","PT",0.466666666666667
1860,"P56_batch2","DCT",0.266666666666667
1861,"P56_batch2","LOH",0.6
1862,"P56_batch2","PT",0.7
1863,"P56_batch2","LOH",0.433333333333333
1864,"P56_batch2","stroma2",0.533333333333333
1865,"P56_batch2","PT2",0.266666666666667
1866,"P56_batch2","stroma2",0.5
1867,"P56_batch2","PC",0.2
1868,"P56_batch2","PT",0.266666666666667
1869,"P56_batch2","PT",0.533333333333333
1870,"P56_batch2","CNT",0.233333333333333
1871,"P56_batch2","LOH",0.533333333333333
1872,"P56_batch2","PT",0.566666666666667
1873,"P56_batch2","DCT",0.333333333333333
1874,"P56_batch2","PT",0.5
1875,"P56_batch2","DCT",0.533333333333333
1876,"P56_batch2","IC",0.433333333333333
1877,"P56_batch2","stroma2",0.4
1878,"P56_batch2","LOH",0.466666666666667
1879,"P56_batch2","LOH",0.333333333333333
1880,"P56_batch2","DCT",0.433333333333333
1881,"P56_batch2","LOH",0.466666666666667
1882,"P56_batch2","LOH",0.566666666666667
1883,"P56_batch2","PT",0.2
1884,"P56_batch2","DCT",0.433333333333333
1885,"P56_batch2","PT",0.533333333333333
1886,"P56_batch2","IC",0.2
1887,"P56_batch2","PT",0.366666666666667
1888,"P56_batch2","PT",0.633333333333333
1889,"P56_batch2","Endo",0.666666666666667
1890,"P56_batch2","IC",0.233333333333333
1891,"P56_batch2","NP",0.366666666666667
1892,"P56_batch2","LOH",0.533333333333333
1893,"P56_batch2","PT2",0.433333333333333
1894,"P56_batch2","PC",0.166666666666667
1895,"P56_batch2","PT",0.6
1896,"P56_batch2","PT",0.466666666666667
1897,"P56_batch2","IC",0.5
1898,"P56_batch2","Endo",0.6
1899,"P56_batch2","LOH",0.5
1900,"P56_batch2","PT",0.566666666666667
1901,"P56_batch2","Endo",0.666666666666667
1902,"P56_batch2","DCT",0.4
1903,"P56_batch2","CNT",0.533333333333333
1904,"P56_batch2","PC",0.2
1905,"P56_batch2","PT",0.333333333333333
1906,"P56_batch2","Endo",0.7
1907,"P56_batch2","immune",0.366666666666667
1908,"P56_batch2","PT",0.6
1909,"P56_batch2","PT2",0.666666666666667
1910,"P56_batch2","PT2",0.3
1911,"P56_batch2","stroma1",0.2
1912,"P56_batch2","PT",0.533333333333333
1913,"P56_batch2","PT2",0.666666666666667
1914,"P56_batch2","Endo",0.5
1915,"P56_batch2","LOH",0.366666666666667
1916,"P56_batch2","PT",0.566666666666667
1917,"P56_batch2","PT",0.366666666666667
1918,"P56_batch2","PT",0.4
1919,"P56_batch2","IC",0.333333333333333
1920,"P56_batch2","PT",0.666666666666667
1921,"P56_batch2","stroma1",0.366666666666667
1922,"P56_batch2","PT",0.433333333333333
1923,"P56_batch2","PT",0.366666666666667
1924,"P56_batch2","PT",0.366666666666667
1925,"P56_batch2","LOH",0.533333333333333
1926,"P56_batch2","stroma2",0.5
1927,"P56_batch2","PT2",0.6
1928,"P56_batch2","PC",0.166666666666667
1929,"P56_batch2","Endo",0.566666666666667
1930,"P56_batch2","IC",0.433333333333333
1931,"P56_batch2","LOH",0.6
1932,"P56_batch2","PT",0.433333333333333
1933,"P56_batch2","PT2",0.333333333333333
1934,"P56_batch2","PT2",0.2
1935,"P56_batch2","PT",0.533333333333333
1936,"P56_batch2","LOH",0.733333333333333
1937,"P56_batch2","PT2",0.2
1938,"P56_batch2","LOH",0.433333333333333
1939,"P56_batch2","PT",0.566666666666667
1940,"P56_batch2","PT",0.366666666666667
1941,"P56_batch2","Endo",0.6
1942,"P56_batch2","PT",0.466666666666667
1943,"P56_batch2","PT2",0.433333333333333
1944,"P56_batch2","PT",0.566666666666667
1945,"P56_batch2","PT",0.8
1946,"P56_batch2","PT",0.633333333333333
1947,"P56_batch2","PT",0.466666666666667
1948,"P56_batch2","LOH",0.5
1949,"P56_batch2","PT2",0.3
1950,"P56_batch2","LOH",0.533333333333333
1951,"P56_batch2","PT2",0.366666666666667
1952,"P56_batch2","PC",0.5
1953,"P56_batch2","Endo",0.566666666666667
1954,"P56_batch2","LOH",0.5
1955,"P56_batch2","PT",0.266666666666667
1956,"P56_batch2","PT",0.6
1957,"P56_batch2","Endo",0.566666666666667
1958,"P56_batch2","LOH",0.5
1959,"P56_batch2","PT",0.566666666666667
1960,"P56_batch2","PT2",0.533333333333333
1961,"P56_batch2","PT",0.466666666666667
1962,"P56_batch2","LOH",0.433333333333333
1963,"P56_batch2","CNT",0.766666666666667
1964,"P56_batch2","PT",0.433333333333333
1965,"P56_batch2","CNT",0.6
1966,"P56_batch2","LOH",0.566666666666667
1967,"P56_batch2","PC",0.433333333333333
1968,"P56_batch2","LOH",0.533333333333333
1969,"P56_batch2","PC",0.4
1970,"P56_batch2","PT",0.633333333333333
1971,"P56_batch2","PT2",0.7
1972,"P56_batch2","DCT",0.533333333333333
1973,"P56_batch2","LOH",0.5
1974,"P56_batch2","LOH",0.5
1975,"P56_batch2","LOH",0.4
1976,"P56_batch2","PT_out",0.5
1977,"P56_batch2","LOH",0.6
1978,"P56_batch2","Endo",0.7
1979,"P56_batch2","PT",0.6
1980,"P56_batch2","PT2",0.366666666666667
1981,"P56_batch2","Endo",0.466666666666667
1982,"P56_batch2","PT2",0.3
1983,"P56_batch2","stroma2",0.6
1984,"P56_batch2","stroma2",0.533333333333333
1985,"P56_batch2","PT",0.433333333333333
1986,"P56_batch2","PT2",0.566666666666667
1987,"P56_batch2","PT",0.533333333333333
1988,"P56_batch2","LOH",0.466666666666667
1989,"P56_batch2","LOH",0.6
1990,"P56_batch2","LOH",0.633333333333333
1991,"P56_batch2","PT",0.3
1992,"P56_batch2","PT",0.333333333333333
1993,"P56_batch2","PT",0.5
1994,"P56_batch2","IC",0.666666666666667
1995,"P56_batch2","PT2",0.133333333333333
1996,"P56_batch2","CNT",0.2
1997,"P56_batch2","PT",0.4
1998,"P56_batch2","PT",0.4
1999,"P56_batch2","Endo",0.6
2000,"P56_batch2","PT2",0.4
2001,"P56_batch2","PT2",0.333333333333333
2002,"P56_batch2","PT",0.466666666666667
2003,"P56_batch2","PT",0.733333333333333
2004,"P56_batch2","PT",0.333333333333333
2005,"P56_batch2","IC",0.433333333333333
2006,"P56_batch2","Podo",0.633333333333333
2007,"P56_batch2","Endo",0.7
2008,"P56_batch2","PT2",0.4
2009,"P56_batch2","LOH",0.333333333333333
2010,"P56_batch2","PT",0.4
2011,"P56_batch2","CNT",0.533333333333333
2012,"P56_batch2","PT",0.6
2013,"P56_batch2","PT",0.366666666666667
2014,"P56_batch2","LOH",0.7
2015,"P56_batch2","PT2",0.266666666666667
2016,"P56_batch2","PT",0.466666666666667
2017,"P56_batch2","DCT",0.333333333333333
2018,"P56_batch2","PT",0.533333333333333
2019,"P56_batch2","PT",0.266666666666667
2020,"P56_batch2","LOH",0.633333333333333
2021,"P56_batch2","immune",0.233333333333333
2022,"P56_batch2","DCT",0.4
2023,"P56_batch2","PT",0.566666666666667
2024,"P56_batch2","PT",0.6
2025,"P56_batch2","LOH",0.266666666666667
2026,"P56_batch2","stroma2",0.566666666666667
2027,"P56_batch2","DCT",0.366666666666667
2028,"P56_batch2","PT",0.566666666666667
2029,"P56_batch2","immune",0.533333333333333
2030,"P56_batch2","PT",0.4
2031,"P56_batch2","Endo",0.733333333333333
2032,"P56_batch2","PT",0.333333333333333
2033,"P56_batch2","Endo",0.366666666666667
2034,"P56_batch2","LOH",0.533333333333333
2035,"P56_batch2","PT2",0.5
2036,"P56_batch2","CNT",0.566666666666667
2037,"P56_batch2","CNT",0.433333333333333
2038,"P56_batch2","PT",0.6
2039,"P56_batch2","PC",0.4
2040,"P56_batch2","Endo",0.666666666666667
2041,"P56_batch2","PT",0.733333333333333
2042,"P56_batch2","immune",0.2
2043,"P56_batch2","immune",0.6
2044,"P56_batch2","DCT",0.5
2045,"P56_batch2","LOH",0.533333333333333
2046,"P56_batch2","PT",0.266666666666667
2047,"P56_batch2","LOH",0.6
2048,"P56_batch2","IC",0.533333333333333
2049,"P56_batch2","LOH",0.466666666666667
2050,"P56_batch2","PT",0.433333333333333
2051,"P56_batch2","PT2",0.3
2052,"P56_batch2","PC",0.366666666666667
2053,"P56_batch2","LOH",0.6
2054,"P56_batch2","PT2",0.233333333333333
2055,"P56_batch2","LOH",0.466666666666667
2056,"P56_batch2","LOH",0.6
2057,"P56_batch2","Endo",0.533333333333333
2058,"P56_batch2","PT",0.433333333333333
2059,"P56_batch2","PT",0.366666666666667
2060,"P56_batch2","NP_LOH",0.266666666666667
2061,"P56_batch2","PT",0.3
2062,"P56_batch2","LOH",0.466666666666667
2063,"P56_batch2","CNT",0.633333333333333
2064,"P56_batch2","PT_out",0.366666666666667
2065,"P56_batch2","PT2",0.633333333333333
2066,"P56_batch2","PT",0.633333333333333
2067,"P56_batch2","PT",0.366666666666667
2068,"P56_batch2","PT",0.533333333333333
2069,"P56_batch2","PT",0.5
2070,"P56_batch2","PT",0.3
2071,"P56_batch2","CNT",0.2
2072,"P56_batch2","PT",0.566666666666667
2073,"P56_batch2","LOH",0.566666666666667
2074,"P56_batch2","PT",0.366666666666667
2075,"P56_batch2","LOH",0.266666666666667
2076,"P56_batch2","PT",0.533333333333333
2077,"P56_batch2","PT2",0.7
2078,"P56_batch2","PT",0.6
2079,"P56_batch2","Endo",0.566666666666667
2080,"P56_batch2","PT",0.566666666666667
2081,"P56_batch2","LOH",0.7
2082,"P56_batch2","PT2",0.233333333333333
2083,"P56_batch2","LOH",0.466666666666667
2084,"P56_batch2","LOH",0.6
2085,"P56_batch2","PT_out",0.633333333333333
2086,"P56_batch2","LOH",0.666666666666667
2087,"P56_batch2","stroma2",0.433333333333333
2088,"P56_batch2","DCT",0.266666666666667
2089,"P56_batch2","LOH",0.4
2090,"P56_batch2","NP_LOH",0.6
2091,"P56_batch2","PT",0.5
2092,"P56_batch2","PT",0.266666666666667
2093,"P56_batch2","PT",0.433333333333333
2094,"P56_batch2","PC",0.533333333333333
2095,"P56_batch2","Endo",0.533333333333333
2096,"P56_batch2","PT",0.366666666666667
2097,"P56_batch2","LOH",0.4
2098,"P56_batch2","stroma2",0.766666666666667
2099,"P56_batch2","LOH",0.533333333333333
2100,"P56_batch2","LOH",0.5
2101,"P56_batch2","PC",0.5
2102,"P56_batch2","IC",0.7
2103,"P56_batch2","PT",0.7
2104,"P56_batch2","Endo",0.5
2105,"P56_batch2","stroma2",0.8
2106,"P56_batch2","PT",0.6
2107,"P56_batch2","LOH",0.333333333333333
2108,"P56_batch2","LOH",0.566666666666667
2109,"P56_batch2","PT2",0.466666666666667
2110,"P56_batch2","PT",0.433333333333333
2111,"P56_batch2","PT",0.5
2112,"P56_batch2","LOH",0.5
2113,"P56_batch2","PT",0.433333333333333
2114,"P56_batch2","LOH",0.566666666666667
2115,"P56_batch2","PT2",0.4
2116,"P56_batch2","LOH",0.466666666666667
2117,"P56_batch2","stroma2",0.533333333333333
2118,"P56_batch2","PT",0.3
2119,"P56_batch2","PT",0.6
2120,"P56_batch2","stroma2",0.533333333333333
2121,"P56_batch2","PT2",0.366666666666667
2122,"P56_batch2","immune",0.566666666666667
2123,"P56_batch2","CNT",0.6
2124,"P56_batch2","PT2",0.733333333333333
2125,"P56_batch2","LOH",0.6
2126,"P56_batch2","PT",0.5
2127,"P56_batch2","PC",0.633333333333333
2128,"P56_batch2","PT2",0.433333333333333
2129,"P56_batch2","IC",0.366666666666667
2130,"P56_batch2","PT",0.566666666666667
2131,"P56_batch2","LOH",0.6
2132,"P56_batch2","IC",0.533333333333333
2133,"P56_batch2","IC",0.666666666666667
2134,"P56_batch2","IC",0.7
2135,"P56_batch2","PT2",0.5
2136,"P56_batch2","LOH",0.5
2137,"P56_batch2","LOH",0.866666666666667
2138,"P56_batch2","stroma2",0.7
2139,"P56_batch2","LOH",0.466666666666667
2140,"P56_batch2","PT",0.666666666666667
2141,"P56_batch2","LOH",0.633333333333333
2142,"P56_batch2","CNT",0.466666666666667
2143,"P56_batch2","Endo",0.466666666666667
2144,"P56_batch2","LOH",0.4
2145,"P56_batch2","PT",0.266666666666667
2146,"P56_batch2","LOH",0.6
2147,"P56_batch2","PT",0.533333333333333
2148,"P56_batch2","PT_out",0.2
2149,"P56_batch2","PT",0.566666666666667
2150,"P56_batch2","LOH",0.433333333333333
2151,"P56_batch2","Podo",0.733333333333333
2152,"P56_batch2","LOH",0.333333333333333
2153,"P56_batch2","Endo",0.733333333333333
2154,"P56_batch2","IC",0.433333333333333
2155,"P56_batch2","PT",0.5
2156,"P56_batch2","PT_out",0.5
2157,"P56_batch2","PT2",0.2
2158,"P56_batch2","stroma1",0.366666666666667
2159,"P56_batch2","PT",0.333333333333333
2160,"P56_batch2","PT",0.533333333333333
2161,"P56_batch2","LOH",0.433333333333333
2162,"P56_batch2","LOH",0.6
2163,"P56_batch2","LOH",0.5
2164,"P56_batch2","PT",0.666666666666667
2165,"P56_batch2","PT",0.433333333333333
2166,"P56_batch2","PT",0.6
2167,"P56_batch2","PT",0.633333333333333
2168,"P56_batch2","PT2",0.433333333333333
2169,"P56_batch2","DCT",0.3
2170,"P56_batch2","LOH",0.566666666666667
2171,"P56_batch2","PT2",0.366666666666667
2172,"P56_batch2","PT",0.366666666666667
2173,"P56_batch2","PT",0.333333333333333
2174,"P56_batch2","PT",0.3
2175,"P56_batch2","PT",0.8
2176,"P56_batch2","PT2",0.233333333333333
2177,"P56_batch2","PT2",0.466666666666667
2178,"P56_batch2","PT",0.433333333333333
2179,"P56_batch2","CNT",0.5
2180,"P56_batch2","PT",0.3
2181,"P56_batch2","PT",0.433333333333333
2182,"P56_batch2","PT",0.4
2183,"P56_batch2","stroma1",0.233333333333333
2184,"P56_batch2","PT2",0.266666666666667
2185,"P56_batch2","PT",0.633333333333333
2186,"P56_batch2","DCT",0.3
2187,"P56_batch2","PT2",0.466666666666667
2188,"P56_batch2","PT",0.266666666666667
2189,"P56_batch2","PT",0.366666666666667
2190,"P56_batch2","LOH",0.666666666666667
2191,"P56_batch2","DCT",0.533333333333333
2192,"P56_batch2","PT",0.366666666666667
2193,"P56_batch2","PT",0.266666666666667
2194,"P56_batch2","DCT",0.4
2195,"P56_batch2","CNT",0.633333333333333
2196,"P56_batch2","PT2",0.5
2197,"P56_batch2","PT",0.4
2198,"P56_batch2","immune",0.3
2199,"P56_batch2","DCT",0.133333333333333
2200,"P56_batch2","LOH",0.5
2201,"P56_batch2","PT",0.4
2202,"P56_batch2","LOH",0.3
2203,"P56_batch2","PT",0.566666666666667
2204,"P56_batch2","PT2",0.333333333333333
2205,"P56_batch2","PT2",0.366666666666667
2206,"P56_batch2","PT",0.433333333333333
2207,"P56_batch2","PT",0.5
2208,"P56_batch2","PT",0.466666666666667
2209,"P56_batch2","PC",0.666666666666667
2210,"P56_batch2","Endo",0.533333333333333
2211,"P56_batch2","PT2",0.133333333333333
2212,"P56_batch2","Endo",0.633333333333333
2213,"P56_batch2","PT",0.466666666666667
2214,"P56_batch2","DCT",0.4
2215,"P56_batch2","stroma1",0.666666666666667
2216,"P56_batch2","PT2",0.366666666666667
2217,"P56_batch2","Endo",0.566666666666667
2218,"P56_batch2","PC",0.166666666666667
2219,"P56_batch2","PT",0.533333333333333
2220,"P56_batch2","PT",0.733333333333333
2221,"P56_batch2","CNT",0.866666666666667
2222,"P56_batch2","Endo",0.666666666666667
2223,"P56_batch2","PT",0.6
2224,"P56_batch2","PT",0.366666666666667
2225,"P56_batch2","PT",0.6
2226,"P56_batch2","DCT",0.266666666666667
2227,"P56_batch2","NP_LOH",0.6
2228,"P56_batch2","LOH",0.433333333333333
2229,"P56_batch2","PT",0.366666666666667
2230,"P56_batch2","stroma1",0.666666666666667
2231,"P56_batch2","LOH",0.533333333333333
2232,"P56_batch2","immune",0.333333333333333
2233,"P56_batch2","DCT",0.366666666666667
2234,"P56_batch2","CNT",0.366666666666667
2235,"P56_batch2","PT",0.5
2236,"P56_batch2","stroma2",0.466666666666667
2237,"P56_batch2","PT",0.666666666666667
2238,"P56_batch2","LOH",0.733333333333333
2239,"P56_batch2","PT",0.466666666666667
2240,"P56_batch2","stroma2",0.6
2241,"P56_batch2","PT2",0.366666666666667
2242,"P56_batch2","DCT",0.333333333333333
2243,"P56_batch2","PT",0.6
2244,"P56_batch2","CNT",0.366666666666667
2245,"P56_batch2","PT",0.3
2246,"P56_batch2","PT",0.4
2247,"P56_batch2","stroma1",0.433333333333333
2248,"P56_batch2","stroma2",0.666666666666667
2249,"P56_batch2","PT",0.6
2250,"P56_batch2","PT",0.5
2251,"P56_batch2","stroma2",0.8
2252,"P56_batch2","CNT",0.6
2253,"P56_batch2","DCT",0.4
2254,"P56_batch2","PT2",0.466666666666667
2255,"P56_batch2","PT",0.5
2256,"P56_batch2","LOH",0.466666666666667
2257,"P56_batch2","LOH",0.5
2258,"P56_batch2","Endo",0.666666666666667
2259,"P56_batch2","PT",0.4
2260,"P56_batch2","CNT",0.466666666666667
2261,"P56_batch2","stroma1",0.566666666666667
2262,"P56_batch2","PT",0.533333333333333
2263,"P56_batch2","CNT",0.466666666666667
2264,"P56_batch2","PT",0.7
2265,"P56_batch2","PT",0.566666666666667
2266,"P56_batch2","PT",0.466666666666667
2267,"P56_batch2","stroma1",0.466666666666667
2268,"P56_batch2","PT",0.533333333333333
2269,"P56_batch2","LOH",0.366666666666667
2270,"P56_batch2","stroma2",0.5
2271,"P56_batch2","PT2",0.2
2272,"P56_batch2","PT",0.633333333333333
2273,"P56_batch2","PT2",0.466666666666667
2274,"P56_batch2","Endo",0.6
2275,"P56_batch2","PT",0.466666666666667
2276,"P56_batch2","Endo",0.666666666666667
2277,"P56_batch2","PT",0.4
2278,"P56_batch2","Endo",0.466666666666667
2279,"P56_batch2","PC",0.633333333333333
2280,"P56_batch2","PT",0.466666666666667
2281,"P56_batch2","PT2",0.3
2282,"P56_batch2","PC",0.333333333333333
2283,"P56_batch2","stroma1",0.366666666666667
2284,"P56_batch2","NP_LOH",0.666666666666667
2285,"P56_batch2","LOH",0.6
2286,"P56_batch2","Podo",0.433333333333333
2287,"P56_batch2","DCT",0.3
2288,"P56_batch2","PC",0.533333333333333
2289,"P56_batch2","Podo",0.466666666666667
2290,"P56_batch2","PT2",0.366666666666667
2291,"P56_batch2","CNT",0.3
2292,"P56_batch2","Endo",0.6
2293,"P56_batch2","PT",0.566666666666667
2294,"P56_batch2","DCT",0.566666666666667
2295,"P56_batch2","PT",0.7
2296,"P56_batch2","PT2",0.3
2297,"P56_batch2","Endo",0.733333333333333
2298,"P56_batch2","PT",0.666666666666667
2299,"P56_batch2","PC",0.4
2300,"P56_batch2","PT",0.433333333333333
2301,"P56_batch2","PT_out",0.433333333333333
2302,"P56_batch2","PT_out",0.433333333333333
2303,"P56_batch2","LOH",0.6
2304,"P56_batch2","PT",0.633333333333333
2305,"P56_batch2","LOH",0.533333333333333
2306,"P56_batch2","PT",0.466666666666667
2307,"P56_batch2","LOH",0.266666666666667
2308,"P56_batch2","CNT",0.5
2309,"P56_batch2","PT",0.366666666666667
2310,"P56_batch2","PT",0.666666666666667
2311,"P56_batch2","PT2",0.333333333333333
2312,"P56_batch2","LOH",0.8
2313,"P56_batch2","PT",0.5
2314,"P56_batch2","NP_LOH",0.266666666666667
2315,"P56_batch2","LOH",0.566666666666667
2316,"P56_batch2","stroma2",0.733333333333333
2317,"P56_batch2","CNT",0.5
2318,"P56_batch2","PT_out",0.5
2319,"P56_batch2","PT",0.533333333333333
2320,"P56_batch2","PT2",0.166666666666667
2321,"P56_batch2","PT2",0.5
2322,"P56_batch2","PT",0.366666666666667
2323,"P56_batch2","stroma1",0.433333333333333
2324,"P56_batch2","PT",0.466666666666667
2325,"P56_batch2","LOH",0.633333333333333
2326,"P56_batch2","Endo",0.633333333333333
2327,"P56_batch2","stroma1",0.433333333333333
2328,"P56_batch2","stroma1",0.4
2329,"P56_batch2","LOH",0.666666666666667
2330,"P56_batch2","PT",0.433333333333333
2331,"P56_batch2","PT2",0.766666666666667
2332,"P56_batch2","PT2",0.4
2333,"P56_batch2","LOH",0.4
2334,"P56_batch2","PT",0.433333333333333
2335,"P56_batch2","stroma2",0.6
2336,"P56_batch2","PT",0.433333333333333
2337,"P56_batch2","PC",0.2
2338,"P56_batch2","DCT",0.5
2339,"P56_batch2","IC",0.766666666666667
2340,"P56_batch2","LOH",0.666666666666667
2341,"P56_batch2","PT",0.7
2342,"P56_batch2","PT2",0.166666666666667
2343,"P56_batch2","LOH",0.633333333333333
2344,"P56_batch2","Endo",0.633333333333333
2345,"P56_batch2","IC",0.433333333333333
2346,"P56_batch2","PT",0.233333333333333
2347,"P56_batch2","PT",0.433333333333333
2348,"P56_batch2","PT_out",0.4
2349,"P56_batch2","PT",0.6
2350,"P56_batch2","PT",0.5
2351,"P56_batch2","DCT",0.266666666666667
2352,"P56_batch2","LOH",0.533333333333333
2353,"P56_batch2","PT",0.6
2354,"P56_batch2","PT",0.266666666666667
2355,"P56_batch2","PT2",0.433333333333333
2356,"P56_batch2","IC",0.466666666666667
2357,"P56_batch2","immune",0.233333333333333
2358,"P56_batch2","PT",0.533333333333333
2359,"P56_batch2","PT",0.366666666666667
2360,"P56_batch2","PT",0.666666666666667
2361,"P56_batch2","DCT",0.3
2362,"P56_batch2","stroma2",0.633333333333333
2363,"P56_batch2","LOH",0.633333333333333
2364,"P56_batch2","PT",0.466666666666667
2365,"P56_batch2","PT",0.5
2366,"P56_batch2","PT2",0.166666666666667
2367,"P56_batch2","stroma1",0.533333333333333
2368,"P56_batch2","LOH",0.533333333333333
2369,"P56_batch2","DCT",0.266666666666667
2370,"P56_batch2","PT2",0.533333333333333
2371,"P56_batch2","PT",0.433333333333333
2372,"P56_batch2","PC",0.633333333333333
2373,"P56_batch2","PT",0.4
2374,"P56_batch2","IC",0.566666666666667
2375,"P56_batch2","PT",0.733333333333333
2376,"P56_batch2","PT",0.566666666666667
2377,"P56_batch2","PT",0.5
2378,"P56_batch2","PT",0.366666666666667
2379,"P56_batch2","PT2",0.466666666666667
2380,"P56_batch2","PT",0.233333333333333
2381,"P56_batch2","LOH",0.533333333333333
2382,"P56_batch2","DCT",0.4
2383,"P56_batch2","IC",0.333333333333333
2384,"P56_batch2","DCT",0.466666666666667
2385,"P56_batch2","Endo",0.4
2386,"P56_batch2","PT",0.466666666666667
2387,"P56_batch2","LOH",0.9
2388,"P56_batch2","PT",0.366666666666667
2389,"P56_batch2","LOH",0.3
2390,"P56_batch2","Podo",0.466666666666667
2391,"P56_batch2","NP_LOH",0.833333333333333
2392,"P56_batch2","stroma2",0.7
2393,"P56_batch2","PT",0.4
2394,"P56_batch2","PT",0.333333333333333
2395,"P56_batch2","PT",0.466666666666667
2396,"P56_batch2","PT",0.433333333333333
2397,"P56_batch2","PT",0.566666666666667
2398,"P56_batch2","stroma2",0.5
2399,"P56_batch2","PT",0.5
2400,"P56_batch2","PT",0.6
2401,"P56_batch2","PC",0.366666666666667
2402,"P56_batch2","CNT",0.766666666666667
2403,"P56_batch2","PT_out",0.4
2404,"P56_batch2","LOH",0.5
2405,"P56_batch2","DCT",0.366666666666667
2406,"P56_batch2","PT2",0.366666666666667
2407,"P56_batch2","PT2",0.166666666666667
2408,"P56_batch2","Endo",0.6
2409,"P56_batch2","Endo",0.5
2410,"P56_batch2","LOH",0.433333333333333
2411,"P56_batch2","PT",0.533333333333333
2412,"P56_batch2","LOH",0.533333333333333
2413,"P56_batch2","PT",0.4
2414,"P56_batch2","stroma1",0.4
2415,"P56_batch2","PT",0.766666666666667
2416,"P56_batch2","PT2",0.233333333333333
2417,"P56_batch2","PT",0.233333333333333
2418,"P56_batch2","PC",0.5
2419,"P56_batch2","LOH",0.666666666666667
2420,"P56_batch2","LOH",0.433333333333333
2421,"P56_batch2","PT",0.666666666666667
2422,"P56_batch2","Endo",0.433333333333333
2423,"P56_batch2","PC",0.7
2424,"P56_batch2","PT",0.633333333333333
2425,"P56_batch2","LOH",0.6
2426,"P56_batch2","stroma2",0.566666666666667
2427,"P56_batch2","LOH",0.566666666666667
2428,"P56_batch2","PT_out",0.533333333333333
2429,"P56_batch2","PT",0.433333333333333
2430,"P56_batch2","NP",0.7
2431,"P56_batch2","PT2",0.266666666666667
2432,"P56_batch2","PT",0.566666666666667
2433,"P56_batch2","Endo",0.7
2434,"P56_batch2","stroma2",0.4
2435,"P56_batch2","immune",0.233333333333333
2436,"P56_batch2","LOH",0.6
2437,"P56_batch2","LOH",0.533333333333333
2438,"P56_batch2","DCT",0.366666666666667
2439,"P56_batch2","PT",0.366666666666667
2440,"P56_batch2","LOH",0.433333333333333
2441,"P56_batch2","stroma2",0.566666666666667
2442,"P56_batch2","PT",0.433333333333333
2443,"P56_batch2","LOH",0.6
2444,"P56_batch2","PT",0.6
2445,"P56_batch2","LOH",0.466666666666667
2446,"P56_batch2","PT",0.566666666666667
2447,"P56_batch2","PT",0.7
2448,"P56_batch2","LOH",0.3
2449,"P56_batch2","PT",0.366666666666667
2450,"P56_batch2","PC",0.8
2451,"P56_batch2","LOH",0.633333333333333
2452,"P56_batch2","DCT",0.533333333333333
2453,"P56_batch2","DCT",0.466666666666667
2454,"P56_batch2","PT",0.433333333333333
2455,"P56_batch2","PT",0.7
2456,"P56_batch2","PT",0.366666666666667
2457,"P56_batch2","PT",0.233333333333333
2458,"P56_batch2","PT",0.3
2459,"P56_batch2","LOH",0.5
